id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,vaporized
beigang_private2,82.0,1068471749#0_0,5.1,0.0,82.0,69434.0,-778378294_0,234.98,1.93,69352.0,881780.06,278.0,31.0,154.0,10848.55,2.0,tripinfo_beigang_private2 routing_beigang_private2,private,0.97,
beigang_private20,136.0,1068471749#0_0,5.1,0.0,136.0,81070.0,-778378294_0,234.98,2.6,80934.0,881368.99,137.0,25.0,111.0,5639.81,1.0,tripinfo_beigang_private20 routing_beigang_private20,private,0.75,
beigang_private21,139.0,1068471749#0_0,5.1,0.0,139.0,66525.0,-778378294_0,234.98,2.17,66386.0,881779.65,513.0,27.0,406.0,15975.75,2.0,tripinfo_beigang_private21 routing_beigang_private21,private,1.13,
beigang_private22,142.0,1068471749#0_0,5.1,0.0,142.0,69663.0,-778378294_0,234.98,1.71,69521.0,881780.08,534.0,23.0,478.0,14869.67,2.0,tripinfo_beigang_private22 routing_beigang_private22,private,1.04,
beigang_private23,145.0,1068471749#0_0,5.1,0.0,145.0,70280.0,-778378294_0,234.98,2.1,70135.0,881780.37,539.0,24.0,491.0,10510.57,2.0,tripinfo_beigang_private23 routing_beigang_private23,private,0.96,
beigang_private24,148.0,1068471749#0_0,5.1,0.0,148.0,66565.0,-778378294_0,234.98,2.19,66417.0,881779.33,635.0,33.0,500.0,15781.55,2.0,tripinfo_beigang_private24 routing_beigang_private24,private,1.13,
beigang_private25,151.0,1068471749#0_0,5.1,0.0,151.0,70341.0,-778378294_0,234.98,1.64,70190.0,881779.27,624.0,26.0,593.0,10911.35,2.0,tripinfo_beigang_private25 routing_beigang_private25,private,0.96,
beigang_private26,154.0,1068471749#0_0,5.1,0.0,154.0,70298.0,-778378294_0,234.98,2.43,70144.0,881778.77,562.0,18.0,539.0,11883.71,2.0,tripinfo_beigang_private26 routing_beigang_private26,private,0.98,
beigang_private27,157.0,1068471749#0_0,5.1,0.0,157.0,70683.0,-778378294_0,234.98,2.37,70526.0,881780.11,285.0,22.0,198.0,8491.0,2.0,tripinfo_beigang_private27 routing_beigang_private27,private,0.92,
beigang_private28,160.0,1068471749#0_0,5.1,0.0,160.0,70342.0,-778378294_0,234.98,1.71,70182.0,881779.75,589.0,25.0,433.0,11054.49,2.0,tripinfo_beigang_private28 routing_beigang_private28,private,0.96,
beigang_private29,163.0,1068471749#0_0,5.1,0.0,163.0,66338.0,-778378294_0,234.98,1.52,66175.0,881780.18,428.0,31.0,441.0,20896.23,2.0,tripinfo_beigang_private29 routing_beigang_private29,private,1.26,
beigang_private3,85.0,1068471749#0_0,5.1,0.0,85.0,69397.0,-778378294_0,234.98,1.56,69312.0,881780.11,405.0,31.0,303.0,11825.25,2.0,tripinfo_beigang_private3 routing_beigang_private3,private,0.99,
beigang_private30,166.0,1068471749#0_0,5.1,0.0,166.0,70345.0,-778378294_0,234.98,2.05,70179.0,881779.71,621.0,24.0,588.0,11320.36,2.0,tripinfo_beigang_private30 routing_beigang_private30,private,0.97,
beigang_private31,169.0,1068471749#0_0,5.1,0.0,169.0,72769.0,-778378294_0,234.98,1.87,72600.0,881780.16,253.0,28.0,140.0,7158.9,2.0,tripinfo_beigang_private31 routing_beigang_private31,private,0.87,
beigang_private32,172.0,1068471749#0_0,5.1,0.0,172.0,69654.0,-778378294_0,234.98,1.55,69482.0,881779.68,506.0,20.0,480.0,15168.24,2.0,tripinfo_beigang_private32 routing_beigang_private32,private,1.05,
beigang_private33,175.0,1068471749#0_0,5.1,0.0,175.0,70307.0,-778378294_0,234.98,1.58,70132.0,881779.95,776.0,27.0,603.0,11807.0,2.0,tripinfo_beigang_private33 routing_beigang_private33,private,0.98,
beigang_private34,178.0,1068471749#0_0,5.1,0.0,178.0,73094.0,-778378294_0,234.98,2.29,72916.0,881368.97,276.0,20.0,176.0,6550.5,1.0,tripinfo_beigang_private34 routing_beigang_private34,private,0.85,
beigang_private35,181.0,1068471749#0_0,5.1,0.0,181.0,69767.0,-778378294_0,234.98,2.07,69586.0,882832.8,656.0,21.0,563.0,10835.09,3.0,tripinfo_beigang_private35 routing_beigang_private35,private,0.97,
beigang_private36,184.0,1068471749#0_0,5.1,0.0,184.0,72491.0,-778378294_0,234.98,1.65,72307.0,882832.79,397.0,33.0,189.0,7076.6,3.0,tripinfo_beigang_private36 routing_beigang_private36,private,0.87,
beigang_private37,187.0,1068471749#0_0,5.1,0.0,187.0,66489.0,-778378294_0,234.98,2.58,66302.0,882831.76,450.0,25.0,371.0,18994.7,3.0,tripinfo_beigang_private37 routing_beigang_private37,private,1.21,
beigang_private38,190.0,1068471749#0_0,5.1,0.0,190.0,69759.0,-778378294_0,234.98,2.15,69569.0,882832.1,726.0,30.0,589.0,11750.14,3.0,tripinfo_beigang_private38 routing_beigang_private38,private,0.99,
beigang_private39,193.0,1068471749#0_0,5.1,0.0,193.0,70343.0,-778378294_0,234.98,2.52,70150.0,882832.91,753.0,35.0,575.0,11097.85,3.0,tripinfo_beigang_private39 routing_beigang_private39,private,0.97,
beigang_private4,88.0,1068471749#0_0,5.1,0.0,88.0,69343.0,-778378294_0,234.98,2.39,69255.0,881779.53,666.0,29.0,520.0,13466.8,2.0,tripinfo_beigang_private4 routing_beigang_private4,private,1.02,
beigang_private40,196.0,1068471749#0_0,5.1,0.0,196.0,69746.0,-778378294_0,234.98,2.2,69550.0,882832.61,864.0,32.0,691.0,11801.83,3.0,tripinfo_beigang_private40 routing_beigang_private40,private,0.99,
beigang_private41,199.0,1068471749#0_0,5.1,0.0,199.0,66597.0,-778378294_0,234.98,2.28,66398.0,882832.41,368.0,20.0,300.0,13647.12,3.0,tripinfo_beigang_private41 routing_beigang_private41,private,1.08,
beigang_private42,202.0,1068471749#0_0,5.1,0.0,202.0,70371.0,-778378294_0,234.98,2.17,70169.0,882833.13,693.0,43.0,290.0,9987.24,3.0,tripinfo_beigang_private42 routing_beigang_private42,private,0.95,
beigang_private43,206.0,1068471749#0_0,5.1,0.0,206.0,69727.0,-778378294_0,234.98,2.55,69521.0,882832.28,1256.0,38.0,843.0,13054.96,3.0,tripinfo_beigang_private43 routing_beigang_private43,private,1.02,
beigang_private44,209.0,1068471749#0_0,5.1,0.0,209.0,80701.0,-778378294_0,234.98,2.56,80492.0,881369.01,225.0,21.0,111.0,5741.52,1.0,tripinfo_beigang_private44 routing_beigang_private44,private,0.76,
beigang_private45,212.0,1068471749#0_0,5.1,0.0,212.0,69747.0,-778378294_0,234.98,1.95,69535.0,882830.85,1370.0,37.0,947.0,13972.35,3.0,tripinfo_beigang_private45 routing_beigang_private45,private,1.04,
beigang_private46,215.0,1068471749#0_0,5.1,0.0,215.0,70344.0,-778378294_0,234.98,1.41,70129.0,882832.53,1140.0,53.0,610.0,11633.42,3.0,tripinfo_beigang_private46 routing_beigang_private46,private,0.98,
beigang_private47,218.0,1068471749#0_0,5.1,0.0,218.0,72431.0,-778378294_0,234.98,1.51,72213.0,882832.92,572.0,41.0,214.0,8338.89,3.0,tripinfo_beigang_private47 routing_beigang_private47,private,0.89,
beigang_private48,221.0,1068471749#0_0,5.1,0.0,221.0,69590.0,-778378294_0,234.98,1.45,69369.0,882831.14,836.0,34.0,505.0,17522.62,3.0,tripinfo_beigang_private48 routing_beigang_private48,private,1.1,
beigang_private49,224.0,1068471749#0_0,5.1,0.0,224.0,66484.0,-778378294_0,234.98,1.44,66260.0,882831.52,679.0,33.0,292.0,18515.44,3.0,tripinfo_beigang_private49 routing_beigang_private49,private,1.19,
beigang_private5,91.0,1068471749#0_0,5.1,0.0,91.0,69695.0,-778378294_0,234.98,1.6,69604.0,881780.18,763.0,39.0,549.0,13059.27,2.0,tripinfo_beigang_private5 routing_beigang_private5,private,1.01,
beigang_private6,94.0,1068471749#0_0,5.1,0.0,94.0,69758.0,-778378294_0,234.98,1.46,69664.0,881779.4,431.0,34.0,302.0,11169.05,2.0,tripinfo_beigang_private6 routing_beigang_private6,private,0.97,
beigang_private7,96.0,1068471749#0_0,5.1,0.0,96.0,66633.0,-778378294_0,234.98,1.99,66537.0,881779.66,679.0,35.0,429.0,11716.34,2.0,tripinfo_beigang_private7 routing_beigang_private7,private,1.04,
beigang_private8,100.0,1068471749#0_0,5.1,0.0,100.0,66534.0,-778378294_0,234.98,2.37,66434.0,881779.38,437.0,28.0,294.0,16487.69,2.0,tripinfo_beigang_private8 routing_beigang_private8,private,1.14,
beigang_private9,103.0,1068471749#0_0,5.1,0.0,103.0,66542.0,-778378294_0,234.98,1.86,66439.0,881779.22,524.0,30.0,408.0,15125.13,2.0,tripinfo_beigang_private9 routing_beigang_private9,private,1.11,
beigang_taxi0,227.0,1068471749#0_0,5.1,0.0,227.0,70350.0,-778378294_0,234.98,2.06,70123.0,882832.51,1050.0,54.0,550.0,11168.73,3.0,tripinfo_beigang_taxi0 routing_beigang_taxi0,taxi,0.97,
beigang_taxi1,230.0,1068471749#0_0,5.1,0.0,230.0,70282.0,-778378294_0,234.98,2.39,70052.0,882832.03,1356.0,55.0,815.0,12892.88,3.0,tripinfo_beigang_taxi1 routing_beigang_taxi1,taxi,1.01,
beigang_taxi10,257.0,1068471749#0_0,5.1,0.0,257.0,69114.0,-778378294_0,234.98,1.65,68857.0,884098.61,570.0,20.0,516.0,11051.25,4.0,tripinfo_beigang_taxi10 routing_beigang_taxi10,taxi,0.99,
beigang_taxi11,260.0,1068471749#0_0,5.1,0.0,260.0,69748.0,-778378294_0,234.98,1.6,69488.0,883045.09,1092.0,26.0,945.0,10820.75,4.0,tripinfo_beigang_taxi11 routing_beigang_taxi11,taxi,0.98,
beigang_taxi12,263.0,1068471749#0_0,5.1,0.0,263.0,66381.0,-778378294_0,234.98,2.32,66118.0,883045.5,570.0,26.0,466.0,15759.75,4.0,tripinfo_beigang_taxi12 routing_beigang_taxi12,taxi,1.14,
beigang_taxi13,266.0,1068471749#0_0,5.1,0.0,266.0,70308.0,-778378294_0,234.98,1.76,70042.0,883045.93,1371.0,29.0,1162.0,10821.28,4.0,tripinfo_beigang_taxi13 routing_beigang_taxi13,taxi,0.98,
beigang_taxi14,269.0,1068471749#0_0,5.1,0.0,269.0,69088.0,-778378294_0,234.98,1.36,68819.0,884097.89,743.0,23.0,627.0,11751.54,4.0,tripinfo_beigang_taxi14 routing_beigang_taxi14,taxi,1.01,
beigang_taxi2,233.0,1068471749#0_0,5.1,0.0,233.0,70425.0,-778378294_0,234.98,2.01,70192.0,882832.45,793.0,54.0,303.0,8856.17,3.0,tripinfo_beigang_taxi2 routing_beigang_taxi2,taxi,0.93,
beigang_taxi3,236.0,1068471749#0_0,5.1,0.0,236.0,70281.0,-778378294_0,234.98,1.64,70045.0,882831.81,1453.0,54.0,878.0,13944.39,3.0,tripinfo_beigang_taxi3 routing_beigang_taxi3,taxi,1.03,
beigang_taxi4,239.0,1068471749#0_0,5.1,0.0,239.0,70247.0,-778378294_0,234.98,1.74,70008.0,882832.13,1556.0,58.0,999.0,14185.83,3.0,tripinfo_beigang_taxi4 routing_beigang_taxi4,taxi,1.03,
beigang_taxi5,242.0,1068471749#0_0,5.1,0.0,242.0,66618.0,-778378294_0,234.98,1.58,66376.0,884098.68,656.0,27.0,521.0,12314.63,4.0,tripinfo_beigang_taxi5 routing_beigang_taxi5,taxi,1.06,
beigang_taxi6,245.0,1068471749#0_0,5.1,0.0,245.0,66592.0,-778378294_0,234.98,1.65,66347.0,884097.39,606.0,23.0,479.0,12535.83,4.0,tripinfo_beigang_taxi6 routing_beigang_taxi6,taxi,1.06,
beigang_taxi7,248.0,1068471749#0_0,5.1,0.0,248.0,70729.0,-778378294_0,234.98,1.83,70481.0,881780.49,763.0,46.0,312.0,10807.83,4.0,tripinfo_beigang_taxi7 routing_beigang_taxi7,taxi,0.95,
beigang_taxi8,251.0,1068471749#0_0,5.1,0.0,251.0,66735.0,-778378294_0,234.98,2.15,66484.0,884097.92,441.0,19.0,395.0,9257.23,4.0,tripinfo_beigang_taxi8 routing_beigang_taxi8,taxi,1.0,
beigang_taxi9,254.0,1068471749#0_0,5.1,0.0,254.0,66686.0,-778378294_0,234.98,2.37,66432.0,884097.47,685.0,20.0,580.0,10683.81,4.0,tripinfo_beigang_taxi9 routing_beigang_taxi9,taxi,1.03,
changchun_bus0,0.0,978380505#6_0,12.1,0.0,0.0,27597.0,1172895341#1_0,407.32,1.18,27597.0,312494.39,752.0,43.0,257.0,4805.39,1.0,tripinfo_changchun_bus0 routing_changchun_bus0,bus,1.0,
changchun_bus1,6.0,978380505#6_0,12.1,0.0,6.0,27598.0,1172895341#1_0,407.32,0.92,27592.0,312495.94,563.0,53.0,201.0,4855.03,1.0,tripinfo_changchun_bus1 routing_changchun_bus1,bus,1.0,
changchun_bus2,12.0,978380505#6_0,12.1,0.0,12.0,27718.0,1172895341#1_0,407.32,1.1,27706.0,312494.85,794.0,55.0,382.0,4789.05,1.0,tripinfo_changchun_bus2 routing_changchun_bus2,bus,1.0,
changchun_bus3,17.0,978380505#6_0,12.1,0.0,17.0,27755.0,1172895341#1_0,407.32,0.98,27738.0,312495.1,789.0,58.0,442.0,4761.06,1.0,tripinfo_changchun_bus3 routing_changchun_bus3,bus,1.0,
changchun_bus4,23.0,978380505#6_0,12.1,0.0,23.0,27768.0,1172895341#1_0,407.32,1.07,27745.0,312495.26,800.0,55.0,436.0,4774.19,1.0,tripinfo_changchun_bus4 routing_changchun_bus4,bus,1.0,
changchun_bus5,30.0,978380505#6_0,12.1,0.0,30.0,27771.0,1172895341#1_0,407.32,1.03,27741.0,312495.14,755.0,51.0,348.0,4860.26,1.0,tripinfo_changchun_bus5 routing_changchun_bus5,bus,1.0,
changchun_bus6,37.0,978380505#6_0,12.1,0.0,37.0,27777.0,1172895341#1_0,407.32,1.16,27740.0,312495.14,759.0,55.0,369.0,4835.24,1.0,tripinfo_changchun_bus6 routing_changchun_bus6,bus,1.0,
changchun_bus7,43.0,978380505#6_0,12.1,0.0,43.0,29083.0,1172895341#1_0,407.32,0.64,29040.0,312495.82,752.0,51.0,411.0,6095.39,1.0,tripinfo_changchun_bus7 routing_changchun_bus7,bus,1.0,
changchun_bus8,49.0,978380505#6_0,12.1,0.0,49.0,29084.0,1172895341#1_0,407.32,1.03,29035.0,312495.57,769.0,49.0,423.0,6075.06,1.0,tripinfo_changchun_bus8 routing_changchun_bus8,bus,1.0,
changchun_bus9,55.0,978380505#6_0,12.1,0.0,55.0,29094.0,1172895341#1_0,407.32,0.86,29039.0,312495.5,853.0,56.0,455.0,6047.66,1.0,tripinfo_changchun_bus9 routing_changchun_bus9,bus,1.0,
changchun_motorcycle0,58.0,978380505#6_0,2.3,0.0,58.0,29115.0,1172895341#1_0,407.32,4.5,29057.0,312505.7,534.0,44.0,217.0,6809.24,1.0,tripinfo_changchun_motorcycle0 routing_changchun_motorcycle0,motorcycle,1.02,
changchun_motorcycle1,61.0,978380505#6_0,2.3,0.0,61.0,28932.0,1172895341#1_0,407.32,5.89,28871.0,312916.89,623.0,53.0,147.0,5524.79,2.0,tripinfo_changchun_motorcycle1 routing_changchun_motorcycle1,motorcycle,0.97,
changchun_motorcycle2,63.0,978380505#6_0,2.3,0.0,63.0,29342.0,1172895341#1_0,407.32,4.44,29279.0,312916.92,581.0,62.0,121.0,5149.6,2.0,tripinfo_changchun_motorcycle2 routing_changchun_motorcycle2,motorcycle,0.94,
changchun_motorcycle3,68.0,978380505#6_0,2.3,0.0,68.0,28765.0,1172895341#1_0,407.32,5.5,28697.0,312916.37,699.0,56.0,156.0,7161.75,2.0,tripinfo_changchun_motorcycle3 routing_changchun_motorcycle3,motorcycle,1.06,
changchun_motorcycle4,70.0,978380505#6_0,2.3,0.0,70.0,29250.0,1172895341#1_0,407.32,4.91,29180.0,312916.85,493.0,56.0,134.0,5415.08,2.0,tripinfo_changchun_motorcycle4 routing_changchun_motorcycle4,motorcycle,0.96,
changchun_motorcycle5,71.0,978380505#6_0,2.3,0.0,71.0,28928.0,1172895341#1_0,407.32,3.34,28857.0,312917.74,688.0,58.0,204.0,5736.33,2.0,tripinfo_changchun_motorcycle5 routing_changchun_motorcycle5,motorcycle,0.98,
changchun_motorcycle6,75.0,978380505#6_0,2.3,0.0,75.0,28812.0,1172895341#1_0,407.32,4.62,28737.0,312917.22,667.0,53.0,211.0,6665.7,2.0,tripinfo_changchun_motorcycle6 routing_changchun_motorcycle6,motorcycle,1.03,
changchun_motorcycle7,76.0,978380505#6_0,2.3,0.0,76.0,29213.0,1172895341#1_0,407.32,3.73,29137.0,312916.76,491.0,53.0,143.0,6005.58,2.0,tripinfo_changchun_motorcycle7 routing_changchun_motorcycle7,motorcycle,0.98,
changchun_motorcycle8,80.0,978380505#6_0,2.3,0.0,80.0,28903.0,1172895341#1_0,407.32,4.28,28823.0,312916.81,616.0,55.0,218.0,6196.55,2.0,tripinfo_changchun_motorcycle8 routing_changchun_motorcycle8,motorcycle,1.01,
changchun_motorcycle9,82.0,978380505#6_0,2.3,0.0,82.0,28728.0,1172895341#1_0,407.32,3.16,28646.0,312916.08,793.0,66.0,175.0,7706.94,2.0,tripinfo_changchun_motorcycle9 routing_changchun_motorcycle9,motorcycle,1.09,
changchun_private0,86.0,978380505#6_0,5.1,0.0,86.0,28816.0,1172895341#1_0,407.32,2.09,28730.0,312913.74,985.0,69.0,399.0,7487.26,2.0,tripinfo_changchun_private0 routing_changchun_private0,private,1.08,
changchun_private1,89.0,978380505#6_0,5.1,0.0,89.0,28836.0,1172895341#1_0,407.32,2.5,28747.0,312914.31,870.0,60.0,413.0,6717.8,2.0,tripinfo_changchun_private1 routing_changchun_private1,private,1.04,
changchun_private10,125.0,978380505#6_0,5.1,0.0,125.0,28845.0,1172895341#1_0,407.32,2.48,28720.0,312913.04,954.0,54.0,550.0,6985.89,2.0,tripinfo_changchun_private10 routing_changchun_private10,private,1.07,
changchun_private11,128.0,978380505#6_0,5.1,0.0,128.0,29367.0,1172895341#1_0,407.32,1.69,29239.0,312913.6,893.0,60.0,431.0,4213.75,2.0,tripinfo_changchun_private11 routing_changchun_private11,private,0.92,
changchun_private12,131.0,978380505#6_0,5.1,0.0,131.0,29368.0,1172895341#1_0,407.32,2.43,29237.0,312914.36,960.0,60.0,408.0,4481.02,2.0,tripinfo_changchun_private12 routing_changchun_private12,private,0.93,
changchun_private13,134.0,978380505#6_0,5.1,0.0,134.0,29369.0,1172895341#1_0,407.32,1.69,29235.0,312912.85,1071.0,51.0,671.0,4937.64,2.0,tripinfo_changchun_private13 routing_changchun_private13,private,0.96,
changchun_private14,139.0,978380505#6_0,5.1,0.0,139.0,29124.0,1172895341#1_0,407.32,2.28,28985.0,312914.08,1420.0,56.0,811.0,7853.86,2.0,tripinfo_changchun_private14 routing_changchun_private14,private,1.11,
changchun_private15,142.0,978380505#6_0,5.1,0.0,142.0,29370.0,1172895341#1_0,407.32,2.22,29228.0,312912.83,1276.0,53.0,870.0,6133.73,2.0,tripinfo_changchun_private15 routing_changchun_private15,private,1.02,
changchun_private16,149.0,978380505#6_0,5.1,0.0,149.0,29245.0,1172895341#1_0,407.32,2.16,29096.0,312914.22,1278.0,52.0,750.0,6018.93,2.0,tripinfo_changchun_private16 routing_changchun_private16,private,1.01,
changchun_private17,153.0,978380505#6_0,5.1,0.0,153.0,36094.0,1172895341#1_0,407.32,2.08,35941.0,312502.55,466.0,28.0,369.0,2921.37,1.0,tripinfo_changchun_private17 routing_changchun_private17,private,0.69,
changchun_private18,158.0,978380505#6_0,5.1,0.0,158.0,29375.0,1172895341#1_0,407.32,1.77,29217.0,312913.35,1427.0,59.0,979.0,6674.19,2.0,tripinfo_changchun_private18 routing_changchun_private18,private,1.05,
changchun_private19,162.0,978380505#6_0,5.1,0.0,162.0,28839.0,1172895341#1_0,407.32,1.9,28677.0,312912.94,1101.0,47.0,719.0,7890.35,2.0,tripinfo_changchun_private19 routing_changchun_private19,private,1.12,
changchun_private2,93.0,978380505#6_0,5.1,0.0,93.0,28779.0,1172895341#1_0,407.32,2.5,28686.0,312913.4,1033.0,67.0,322.0,8949.28,2.0,tripinfo_changchun_private2 routing_changchun_private2,private,1.16,
changchun_private20,169.0,978380505#6_0,5.1,0.0,169.0,29376.0,1172895341#1_0,407.32,2.39,29207.0,312912.93,1313.0,51.0,969.0,5796.44,2.0,tripinfo_changchun_private20 routing_changchun_private20,private,1.01,
changchun_private21,173.0,978380505#6_0,5.1,0.0,173.0,29377.0,1172895341#1_0,407.32,2.26,29204.0,312912.47,1403.0,54.0,941.0,5865.36,2.0,tripinfo_changchun_private21 routing_changchun_private21,private,1.01,
changchun_private22,176.0,978380505#6_0,5.1,0.0,176.0,29119.0,1172895341#1_0,407.32,2.41,28943.0,312914.0,1393.0,48.0,959.0,7345.42,2.0,tripinfo_changchun_private22 routing_changchun_private22,private,1.09,
changchun_private23,179.0,978380505#6_0,5.1,0.0,179.0,29378.0,1172895341#1_0,407.32,1.74,29199.0,312913.21,1694.0,56.0,1307.0,6875.22,2.0,tripinfo_changchun_private23 routing_changchun_private23,private,1.07,
changchun_private24,182.0,978380505#6_0,5.1,0.0,182.0,29120.0,1172895341#1_0,407.32,2.48,28938.0,312913.22,1316.0,48.0,956.0,7073.39,2.0,tripinfo_changchun_private24 routing_changchun_private24,private,1.08,
changchun_private25,185.0,978380505#6_0,5.1,0.0,185.0,29603.0,1172895341#1_0,407.32,1.97,29418.0,312914.34,1010.0,40.0,767.0,3939.16,2.0,tripinfo_changchun_private25 routing_changchun_private25,private,0.91,
changchun_private26,189.0,978380505#6_0,5.1,0.0,189.0,29628.0,1172895341#1_0,407.32,1.9,29439.0,312913.69,951.0,43.0,683.0,4053.7,2.0,tripinfo_changchun_private26 routing_changchun_private26,private,0.91,
changchun_private27,194.0,978380505#6_0,5.1,0.0,194.0,30561.0,1172895341#1_0,407.32,2.08,30367.0,312914.46,1389.0,46.0,1092.0,4675.88,2.0,tripinfo_changchun_private27 routing_changchun_private27,private,0.92,
changchun_private28,199.0,978380505#6_0,5.1,0.0,199.0,29254.0,1172895341#1_0,407.32,1.68,29055.0,312914.0,1350.0,48.0,922.0,6225.92,2.0,tripinfo_changchun_private28 routing_changchun_private28,private,1.03,
changchun_private29,202.0,978380505#6_0,5.1,0.0,202.0,29379.0,1172895341#1_0,407.32,1.34,29177.0,312913.28,1617.0,53.0,1196.0,6544.52,2.0,tripinfo_changchun_private29 routing_changchun_private29,private,1.05,
changchun_private3,96.0,978380505#6_0,5.1,0.0,96.0,28054.0,1172895341#1_0,407.32,1.74,27958.0,312912.37,917.0,62.0,296.0,7710.36,2.0,tripinfo_changchun_private3 routing_changchun_private3,private,1.13,
changchun_private30,206.0,978380505#6_0,5.1,0.0,206.0,29380.0,1172895341#1_0,407.32,2.52,29174.0,312914.36,1363.0,55.0,1057.0,6214.59,2.0,tripinfo_changchun_private30 routing_changchun_private30,private,1.03,
changchun_private31,209.0,978380505#6_0,5.1,0.0,209.0,29128.0,1172895341#1_0,407.32,2.32,28919.0,312914.1,1340.0,46.0,1037.0,7577.17,2.0,tripinfo_changchun_private31 routing_changchun_private31,private,1.11,
changchun_private32,214.0,978380505#6_0,5.1,0.0,214.0,30562.0,1172895341#1_0,407.32,2.34,30348.0,312914.46,1095.0,47.0,782.0,3466.37,2.0,tripinfo_changchun_private32 routing_changchun_private32,private,0.86,
changchun_private33,218.0,978380505#6_0,5.1,0.0,218.0,29604.0,1172895341#1_0,407.32,2.43,29386.0,312914.65,1146.0,44.0,929.0,5329.93,2.0,tripinfo_changchun_private33 routing_changchun_private33,private,0.98,
changchun_private34,222.0,978380505#6_0,5.1,0.0,222.0,29605.0,1172895341#1_0,407.32,1.54,29383.0,312914.0,1140.0,50.0,898.0,5248.15,2.0,tripinfo_changchun_private34 routing_changchun_private34,private,0.97,
changchun_private35,225.0,978380505#6_0,5.1,0.0,225.0,29606.0,1172895341#1_0,407.32,1.48,29381.0,312913.04,1300.0,38.0,1042.0,6227.3,2.0,tripinfo_changchun_private35 routing_changchun_private35,private,1.02,
changchun_private36,229.0,978380505#6_0,5.1,0.0,229.0,29607.0,1172895341#1_0,407.32,1.38,29378.0,312914.36,1144.0,43.0,875.0,5805.77,2.0,tripinfo_changchun_private36 routing_changchun_private36,private,0.99,
changchun_private37,232.0,978380505#6_0,5.1,0.0,232.0,29608.0,1172895341#1_0,407.32,2.46,29376.0,312912.72,1260.0,42.0,933.0,6168.45,2.0,tripinfo_changchun_private37 routing_changchun_private37,private,1.01,
changchun_private38,235.0,978380505#6_0,5.1,0.0,235.0,29609.0,1172895341#1_0,407.32,1.72,29374.0,312912.37,1224.0,45.0,851.0,6314.85,2.0,tripinfo_changchun_private38 routing_changchun_private38,private,1.02,
changchun_private39,238.0,978380505#6_0,5.1,0.0,238.0,29610.0,1172895341#1_0,407.32,1.5,29372.0,312913.3,1056.0,45.0,781.0,5772.54,2.0,tripinfo_changchun_private39 routing_changchun_private39,private,0.99,
changchun_private4,99.0,978380505#6_0,5.1,0.0,99.0,28774.0,1172895341#1_0,407.32,2.2,28675.0,312912.46,992.0,51.0,524.0,8995.46,2.0,tripinfo_changchun_private4 routing_changchun_private4,private,1.18,
changchun_private40,242.0,978380505#6_0,5.1,0.0,242.0,29121.0,1172895341#1_0,407.32,2.51,28879.0,312914.03,1151.0,47.0,876.0,9342.43,2.0,tripinfo_changchun_private40 routing_changchun_private40,private,1.21,
changchun_private41,245.0,978380505#6_0,5.1,0.0,245.0,29381.0,1172895341#1_0,407.32,1.66,29136.0,312913.27,1161.0,42.0,854.0,6088.4,2.0,tripinfo_changchun_private41 routing_changchun_private41,private,1.02,
changchun_private42,248.0,978380505#6_0,5.1,0.0,248.0,29611.0,1172895341#1_0,407.32,1.58,29363.0,312913.27,933.0,51.0,550.0,5478.19,2.0,tripinfo_changchun_private42 routing_changchun_private42,private,0.97,
changchun_private43,252.0,978380505#6_0,5.1,0.0,252.0,30563.0,1172895341#1_0,407.32,1.44,30311.0,312912.9,1565.0,54.0,1130.0,6401.13,2.0,tripinfo_changchun_private43 routing_changchun_private43,private,0.99,
